Julian Fellowes has triumphed again.  ,English
He's a national treasure.  ,English
GO AND SEE IT!  ,English
This is an excellent film.  ,English
The aerial scenes were well-done.  ,English
It was also the right balance of war and love.  ,English
"The film gives meaning to the phrase, ""Never in the history of human conflict has so much been owed by so many to so few.  ",English
Kris Kristoffersen is good in this movie and really makes a difference.  ,English
A good film by a great director!  ,English
This is definitely one of the better documentaries I have seen looking at family relationships and marriage.  ,English
"There are many continuity errors: one other user commented on different cars in the garage, Joe's glasses...the one that got to me the most was the fact Joe's facial hair configuration seemed to change from scene to scene.  ",English
This is just a great movie.  ,English
10 out of 10 stars.  ,English
I can't see how this movie can be an inspiration to anyone to come out or overcome fear and rejection.  ,English
It's so bad it's actually worth seeing just for that reason.  ,English
Punishment Park is a brilliant piece of cinema.  ,English
"Shot in the Southern California desert using his patent faux documentary style, Watkins creates a film like no other.  ",English
This is one of Peter Watkins most accessible films.  ,English
I advise you to look out for it.  ,English
You wont regret it!  ,English
Highly recommended A+  ,English
Well... Just if you keep thinking how bad it is.  ,English
"It's a mediocre, miserable, hollow, laughable and predictable piece of garbage.  ",English
It's a case of 'so bad it is laughable'.  ,English
") very bad performance plays Angela Bennett, a computer expert who is at home all the time.  ",English
"It is a film about nothing, just a pretext to show ridiculous action scenes.  ",English
How awful she is!  ,English
"But she is still a bad actress, repeating her robotic face moves in each of her pictures.  ",English
"The results, well, are a shame.  ",English
DELETE this film from your mind!  ,English
One of the worst shows of all time.  ,English
The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.  ,English
"The fat computer geek was unbelievable, the bible thumper, the bad-ass girl, who are these actors???  ",English
Never heard of any of them except Cole who was totally unbelievable in the part.  ,English
"Every time he opened his mouth you expect to hear, ""you see kids..."" Pulling the plug was a mercy killing for this horrible show.  ",English
The stories were as unbelievable as the actors.  ,English
Lame would be the best way to describe it.  ,English
"Stanwyck and Morgan are perfectly cast in what is, in many ways, a modern equivalent of Dickens' Christmas Carol in its sensibility.  ",English
The success of the film depends on the casting of Sydney Greenstreet as the Alexander Yardley character.  ,English
The attractive set used throughout most of the film is an eye-pleasing gem.  ,English
"Im big fan of RPG games too, but this movie, its a disgrace to any self-respecting RPGer there is.  ",English
"The lines, the cuts, the audio, everything is wrong.  ",English
You can find better movies at youtube.  ,English
"Top line: Don't waste your time and money on this one, its as bad as it comes.  ",English
"A Lassie movie which should have been ""put to sleep"".... FOREVER.  ",English
That's how I'd describe this painfully dreary time-waster of a film.  ,English
"So mediocre in every aspect that it just becomes a dull, uninteresting mess, this is one of the most forgettable movies I've seen.  ",English
"It isn't even an achievement as a ""so-bad-it's-good"" or ""so-bad-it's-memorable"" movie.  ",English
"It's an empty, hollow shell of a movie.  ",English
"Seriously, it's not worth wasting your, or your kid's time on.  ",English
"Avoid, avoid, avoid!  ",English
It will drive you barking mad!  ,English
The transfers are very good.  ,English
Very nice and relaxing late night viewing.  ,English
The movie is full of wonderful dancing (hence the title!  ,English
") some great music, and terrific scenery.  ",English
"It handles some tough issues with dignity and grace, and, of course, has (shocking spoiler here!  ",English
") a happy, wonderful, feel good ending!  ",English
"The point is the journey, a journey that touches every member of the family.  ",English
It's one of the movies I need to see whenever it comes on TV...never mind the fact that I already have it memorized!  ,English
Nothing new there.  ,English
That was done in the second movie.  ,English
The movie has almost no action scenes in it and very little comedy.  ,English
The plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted.  ,English
What on earth is Irons doing in this film?  ,English
I just saw this film and I recommend it.  ,English
"It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was fantastic and Emily Watson was also very good.  ",English
"A very good film indeed, about great and unconditional love.  ",English
"Tom Wilkinson's character is a man who is not prepared for the ordeal that is about to begin, but he takes the matter in hand as the story progresses, and this great actor gives a performance that makes you feel the character's anguish and suffering.  ",English
"Emily Watson's character is very strong, and she has only to give a quick glance and you understand everything.  ",English
"Despite the pans of reviewers, I liked this movie.  ",English
"In fact, I liked it better than Interview With a Vampire and I liked this Lestat (Stuart Townsend) better than Cruise's attempt.  ",English
"Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).  ",English
"I'm a big fan of this series mostly due to Anne Rice's style, sensitivities and treatments.  ",English
I guess I liked the details of his dysfunction--he was believable.  ,English
The football scenes at the end were perplexing.  ,English
But I thought his acting was skilled.  ,English
Meredith M was better than all right.  ,English
A very charming film with wonderful sentiment and heart.  ,English
It is rare when a film-maker takes the time to tell a worthy moral tale with care and love that doesn't fall into the trap of being overly syrupy or over indulgent.  ,English
Nine out of ten for a truly lovely film.  ,English
This early film from future goremeister Lucio Fulci is a very good addition to the giallo sub-genre.  ,English
This is one of the best Italian thrillers of the early 70's.  ,English
A standout scene.  ,English
This scene is very strong and unpleasant.  ,English
"Technically, the film is well made with impressive camera-work, solid acting and effective music from Riz Ortolani ¬ñ particularly good is a recurring unaccompanied female vocal that sounds like it's coming from a distant hill.  ",English
It's still wild stuff though and is highly recommended to fans of giallo cinema.  ,English
The movie was very interesting from beginning to the end.  ,English
I liked the way Dustin Hoffman's character was ready to do just about everything to stay with his son.  ,English
This movie is also revealing.  ,English
"Personally, I think it shows that people should learn to find a compromise them self without involving other people into issue.  ",English
And it was boring.  ,English
"I am so tired of clich√©s that is just lazy writing, and here they come in thick and fast.  ",English
PS the only scene in the movie that was cool is when the central character finds her room blown up.  ,English
"It's a fresh, subtle, and rather sublime effect.  ",English
"An Italian reviewer called this ""a small, great film,"" and that's right.  ",English
"All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.  ",English
"You learn a lot about the real inside emotions of people in this movie, and a lot about the movie business itself.  ",English
"The movie in movie situations in the beginning and through the game that is played with her by the ""acting coach"" are fascinating.  ",English
Also the music by Mark Snow is possibly the best score I've ever heard.  ,English
You won't forget this movie!  ,English
Why was this film made?  ,English
The film has an ultra-cheap look to it.  ,English
The result is a film that just don't look right.  ,English
None of them are engaging or exciting.  ,English
The plot is nonsense that doesn't interest in the slightest way or have any uniqueness to it.  ,English
The Foreigner is not worth one second of your time.  ,English
"I saw it as a child on TV back in 1973, when it was ""The Stranger"" and I loved it.  ",English
But the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the Cold War and the astronaut's biggest fear is that he has crashed in the USSR.  ,English
This movie is so awesome!  ,English
"I loved it, it was really scary.  ",English
I love the Scream movies and all horror movies and this one ranks way up there.  ,English
If you want a real scare rent this one!  ,English
This is an extraordinary film.  ,English
"As a courtroom drama, it's compelling, as an indictment on the American justice system, it's frightening.  ",English
"This film highlights the fundamental flaws of the legal process, that it's not about discovering guilt or innocence, but rather, is about who presents better in court.  ",English
"The film is well paced, understated and one of the best courtroom documentaries I've seen.  ",English
This mostly routine fact-based TV drama gets a boost from the fine performance by Cole.  ,English
"Predictable, but not a bad watch.  ",English
It was clear that she had the range and ability to pull off this part.  ,English
She carries the movie well.  ,English
Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.  ,English
"It is wonderful and inspiring to watch, and I hope that it gets released again on to video or DVD.  ",English
"How this piece of trash was ever released is beyond me: the acting, the story, the characters, the supposedly special effects, etc...it's ALL wrong.  ",English
"In fact, this stinker smells like a direct-to-video release.  ",English
Avoid at ALL costs!  ,English
Star Trek V The final Frontier is the worst in the series.  ,English
"The acting from all involved and that includes those like Shatner and Nimoy is bad and washed out and making them seem as old as they look in real life, the special effects are tacky like when Spock has to rescue Kirk on a jet pack when he falls down from a mountain.  ",English
The attempts at humor were pitiful and story is so awful it dosen't bear thinking about which basically involves a Vulcan stealing the Enterprise to find god (seriously) I just didn't care about any of this film and oh not to mention Uhura does a belly dance to distract male guards.  ,English
The only place good for this film is in the garbage.  ,English
The worst one of the series.  ,English
Editing: The editing of this film was phenomenal in my opinion.  ,English
"When a song could explain the emotions of the subjects better, such as when Jay Adams' unfortunate life was a subject of talk, the song Old Man by Neil Young was played, which evokes many emotions.  ",English
Cinematography: The film was shot in an interesting way.  ,English
"Of course the footage from the 70s was grainy, but that only enhanced the film.  ",English
This film offers many delights and surprises.  ,English
"When Achille and Philippa beautifully sing a duet from ""Don Giovanni"" that perfectly describes their situation in the movie, you appreciate the subtle layers of this excellent film.  ",English
The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.  ,English
You share General Loewenhielm's exquisite joy in his partaking of the Cailles en Sarcophage even though you are just watching a movie - but you do wish for just a small sample to savor.  ,English
But this understated film leaves a lasting impression.  ,English
The warmth it generates is in contrast to its austere backdrop.  ,English
You will leave the theater wanting to go out and dance under the stars.  ,English
"The acting, as you'd expect from this cast, is top notch.  ",English
"The characters are fleshed out surprisingly well, particularly Grimes and Blake, and all the actors deliver their sharply scripted lines with just the right amount of deadpan tongue in cheek to make the dialogue both hilarious and realistic.  ",English
"Angus Scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.  ",English
Conclusion - I loved it.  ,English
It's a long time since I was so entertained by a movie.  ,English
I struggle to find anything bad to say about it.  ,English
"Mark my words, this is one of those cult films like Evil Dead 2 or Phantasm that people will still be discovering and falling in love with 20, 30, 40 years down the line.  ",English
"It's pretty surprising that this wonderful film was made in 1949, as Hollywood generally had its collective heads in the sand concerning black and white issues at that time.  ",English
"The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.  ",English
"Plus, with the movie's rather modest budget and fast running time, it does an amazing job!  ",English
Juano Hernandez (an exceptional actor who played supporting roles in many films of the era) is a proud black man who is accused of murdering a white man in the South.  ,English
Trumbull on I LOVE LUCY).  ,English
See it with your kids if you have a chance--it will open up some amazing dialog about how far race relations have come in the last 50 years.  ,English
See both films if you can.  ,English
"It was that year, however, that reminded us that Huston was still at the top of his game as evinced by his faithful adaptation of James Joyce's acclaimed novella ""The Dead.  ",English
"Feelings, thoughts...Gabriel's discomfort during the dance...all these intangibles leap to life and come within the viewer's grasp in Huston's portrayal.  ",English
Very disappointed and wondered how it could be in the Oscar shortlist.  ,English
It's very slow.  ,English
Lot of holes in the plot: there's nothing about how he became the emperor; nothing about where he spend 20 years between his childhood and mature age.  ,English
) Don't waste your time.  ,English
End of Days is one of the worst big-budget action movies I've ever seen.  ,English
He surely doesn't know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.  ,English
This was one of the worst films i have ever seen.  ,English
I'm still trying to get over how bad it was.  ,English
This movie is possibly one of the most creative works of horror ever.  ,English
"It has everything you could want... suspense, drama, comedy, confusing subplots, native americans, brain eating... If you're looking for the be-all, end-all of brainsucking movies, look no further.  ",English
" With great sound effects, and impressive special effects, I can't recommend this movie enough.  	1",English
"Call me a nut, but I think this is one of the best movies ever.  ",English
Great character actors Telly Savalas and Peter Boyle.  ,English
"1 hour 54 minutes of sheer tedium, melodrama and horrible acting, a mess of a script, and a sinking feeling of GOOD LORD, WHAT WERE THEY THINKING?  ",English
Lots of holes in the script.  ,English
It's like a bad two hour TV movie.  ,English
Now imagine that every single one of those decisions was made wrong.  ,English
The dialogue is atrocious.  ,English
The acting is beyond abysmal.  ,English
Everything stinks.  ,English
"Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.  ",English
"Worse, there's an incredibly weak sub-plot thrown in that follows a little band of latter-day Mansonites as they go after a reporter who's working on a story on the anniversary of the killings.  ",English
"It's dumb and pointless, and a complete waste of time.  ",English
"In short, don't bother with this movie.  ",English
"I won't spoil it, but the ending in pretty amazing.  ",English
"The best scene in the movie is at the end, but I won't spoil it.  ",English
"If there was ever an indication of a writer and a director's ability to meld two highly volatile temperaments into a seamless union of creativity, then this is it!  ",English
"The result is a powerhouse achievement, made more timely now perhaps because of our culture's disturbing fascination with celebrity, and it's distorted interpretations of fame.  ",English
A film not easily forgotten.  ,English
"But, Kevin Spacey is an excellent, verbal tsunami as Buddy Ackerman ¬ñ and totally believable because he is a great actor.  ",English
The scripting of the subtle comedy is unmatched by any movie in recent years.  ,English
"The characters are interesting, even if a bit predictable.  ",English
"Highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!  ",English
Great movie!  ,English
Also the story and acting were weak.  ,English
"At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  ",English
"Either way, it sucks.  ",English
The script is horrendously stupid.  ,English
The story starts too fast with absolutely no suspense or build-up in the slightest.  ,English
Everything Captain Howdy says is either laughable or just plain stupid.  ,English
What the hell kind of crap is that?!  ,English
"Then, there's the plot holes.  ",English
You could drive a semi truck into these holes!  ,English
Linda Cardellini is the only thing good in this film.  ,English
She's poised and amazing.  ,English
Dee Snider just plain sucks.  ,English
"He can't act (one of the least scary villains I have ever seen), he can't write (did he write this damn movie in his sleep?  ",English
I was bored throughout the whole damn thing.  ,English
"The acting sucks, the music sucks, the script sucks, the pacing sucks, the special FX suck, the directing sucks... basically, this movie sucks.  ",English
This film tries to be a serious and sophisticated thriller/horror flick and it fails miserably.  ,English
This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  ,English
A piece of cinematic garbage captured on celluloid.  ,English
Avoid at any and all costs.  ,English
"At any rate this film stinks, its not funny, and Fulci should have stayed with giallo and supernatural zombie movies.  ",English
Avoid this film at all costs.  ,English
"I don't know what happened in Season Five, what a mess.  ",English
The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.  ,English
Now this is a movie I really dislike.  ,English
It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  ,English
"The puppets look really cheesy , not in a good way like in the Puppet Master 80's flicks.  ",English
"The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.  ",English
There aren't death scenes like in previous movies and the f/x are terrible.  ,English
"I felt asleep the first time I watched it, so I can recommend it for insomniacs.  ",English
"The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  ",English
"The best part about ""Nurse Betty"" is it's unpredictability.  ",English
"Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and hilarious comedy, you can never tell what is going to happen next.  ",English
"Otherwise, don't even waste your time on this.  ",English
This one just fails to create any real suspense.  ,English
"As for the killer, don't expect anything original or even remotely frightening.  ",English
"There is, however, some pretty good acting (at least, for this type of film).  ",English
I'm so sorry but I really can't recommend it to anyone.  ,English
"One of the most boring,pointless movies I have ever seen.  ",English
The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.  ,English
Hated it.  ,English
This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.  ,English
"I don't understand how this garbage got on the shelves of the movie store, it's not even a real movie!  ",English
I highly doubt that anyone could ever like this trash.  ,English
This is not movie-making.  ,English
"The acting is like watching wooden puppets moving around and reading from a book, that's how bad it is.  ",English
"So I am here to warn you--DO NOT RENT THIS MOVIE, it is the dumbest thing you have never seen!  ",English
I saw this short film on HBO the other day and absolutely loved it.  ,English
I didn't realize how wonderful the short really is until the last two scenes.  ,English
Excellent short film.  ,English
"Hopefully, the director James Cox can turn the short into a feature length film with the same cast, or win us over with a whole new film.  ",English
"I agree with Jessica, this movie is pretty bad.  ",English
"Characters are one-dimensional, even the good guys and especially the bad guys.  ",English
The story line is totally predictable.  ,English
"Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.  ",English
I've seen soap operas more intelligent than this movie.  ,English
"Bad characters, bad story and bad acting.  ",English
Really awful.  ,English
Not easy to watch.  ,English
"Funny, clever, hip - just like Pray's previous film, Hype!  ",English
It was a long time that i didn't see a so charismatic actor on screen.  ,English
Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.  ,English
The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.  ,English
I rate this movie 9/10.  ,English
"I do not know if this was Emilio Estevez's directorial debut, but the pacing, the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.  ",English
The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.  ,English
"Kathy Bates is wonderful in her characters subtle desperation and escapism; a variation on her character in ""At Play In The Fields Of The Lord"".  ",English
For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience.  ,English
"It never condescends, all the characters have good genuine hearts and believable problems.  ",English
The two main characters may be two of the most believable children I ever saw put on screen.  ,English
"They are so easy to love, but even more easy to identify with.  ",English
This movie is great--especially if you enjoy visual arts.  ,English
The scenery that the two daughters paint and photograph are beautiful.  ,English
The story is also both funny and poignant at times.  ,English
"People who like European films and ""art movies"" will like this movie.  ",English
This is truly an art movie--it actually has a lot of art in it.  ,English
Go rent it.  ,English
"However, after finally watching this film, I realized that not only had I had a closed mind to the brilliance it depicts, I also found myself watching it over and over again.  ",English
"It's the one movie that never ceases to interest me, simply because it keeps me alert, as I try to attempt to decipher it's meanings.  ",English
Brilliance indeed.  ,English
"But if you liked movies like The Matrix (and better yet, their sequels) I think you'll appreciate the thought provoking, mindblowing experience this film will give you.  ",English
Think of the film being like a dream.  ,English
Simply beautiful.  ,English
Both Rickman and Stowe play their roles to the hilt in this tale of a childrens' book writer who-- maybe?-- has written a subversive tract.  ,English
"It's a gloriously fun, fast paced and fairly accurate portrayal of the night of a raver.  ",English
It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.  ,English
"Just whatever you do, avoid ""Groove"" as its the antithesis of all that is good about Human Traffic.  ",English
"It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.  ",English
The movie seemed a little slow at first.  ,English
But it picked up speed and got right to the point.  ,English
"It showed exactly how the government and the scientist argued for humanity and the reasons of the ""gadget"".  ",English
I enjoyed it.  ,English
I have recommended it to friends.  ,English
I was particularly pleased with the acting ability of Dwight Schultz.  ,English
"Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  ",English
"Their on-screen chemistry, critical to the entire film, is genuine.  ",English
"The film's dialogue is natural, real to life.  ",English
"The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.  ",English
The incredible soundtrack truly captures the essence of the film.  ,English
"Each track commands sentiment, actually contributing to the scenes and characters.  ",English
Definitely worth seeing¬Ö it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  ,English
"Hayao Miyazaki's latest and eighth film for Studio Ghibili, ""Gake No Ue No Ponyo"" (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  ",English
"At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  ",English
Enough can not be said of the remarkable animation in this film.  ,English
The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.  ,English
"If you act in such a film, you should be glad that you're gonna drift away from earth as far as possible!  ",English
"This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.  ",English
If you haven't choked in your own vomit by the end (by all the cheap drama and worthless dialogue) you've must have bored yourself to death with this waste of time.  ,English
"Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  ",English
"Just consider the excellent story, solid acting and look of the film as added bonuses.  ",English
"Instead, we got a bore fest about a whiny, spoiled brat babysitting.  ",English
"Then I watched it again two Sundays ago (March 20th, 2005) and I began to really enjoy it and this time I taped the entire thing.  ",English
It is a very well acted and done TV Movie.  ,English
Judith Light is one of my favorite actresses and I think she does a superb job in this film!  ,English
I keep watching it over and over.  ,English
"It's a sad movie, but very good.  ",English
"If you have not seen this movie, I definitely recommend it!  ",English
"She is as lovely as usual, this cutie!  ",English
Still it's quite interesting and entertaining to follow.  ,English
;) Recommend with confidence!  ,English
This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  ,English
It was a riot to see Hugo Weaving play a sex-obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming Darren (Tom Hollander).  ,English
":) Anyway, the plot flowed smoothly and the male-bonding scenes were a hoot.  ",English
"The opening sequence of this gem is a classic, and the cat n mouse games that follow are a delight to watch.  ",English
Fans of the genre will be in heaven.  ,English
Lange had become a great actress.  ,English
It looked like a wonderful story.  ,English
I never walked out of a movie faster.  ,English
I just got bored watching Jessice Lange take her clothes off!  ,English
"Unfortunately, any virtue in this film's production work was lost on a regrettable script.  ",English
"In a word, it is embarrassing.  ",English
Exceptionally bad!  ,English
All in all its an insult to one's intelligence and a huge waste of money.  ,English
"Un molto, molto, molto lento, film senza meta su una, alla deriva giovane uomo in difficoltà. ",Italia
"Non sono sicuro che era più perso - i personaggi piatti o il pubblico, quasi la metà dei quali usciti. ",Italia
"Cercando artiness con angolazioni di ripresa in bianco e nero e intelligente, il film deluso - è diventato ancora più ridicolo - come la recitazione era scarsa e la trama e le linee quasi inesistente. ",Italia
Molto po 'di musica o qualcosa di cui parlare. ,Italia
La scena migliore del film è stato quando Gerardo sta cercando di trovare una canzone che continua a funzionare per la testa. ,Italia
"Il resto del film manca l'arte, il fascino, il che significa ... Se si tratta di vacuità, funziona credo perché è vuota. ",Italia
Sprecato due ore. ,Italia
"Visto il film di oggi e ho pensato che fosse un buon sforzo, messaggi buoni per i bambini. ",Italia
Un po 'prevedibile. ,Italia
"Mi è piaciuta la colata di Jimmy Buffet, come l'insegnante di scienze. ",Italia
E quei gufi bambino erano adorabili. ,Italia
"Il film ha mostrato un sacco della Florida al suo meglio, ha fatto sembrare molto attraente. ",Italia
Le canzoni sono state la migliore e la Muppets erano così divertente. ,Italia
È stato fantastico. ,Italia
"Questo è un film molto ""proprio sul caso"" che offre tutto quasi diritto in faccia. ",Italia
"Aveva un po 'di recitazione media da parte della persona principale, ed è stato un budget basso, come si può vedere chiaramente. ",Italia
"Questa recensione è attesa da tempo, dal momento che io considero Two Sisters ad essere il singolo più grande film mai realizzato. ",Italia
"Metterò questo gioiello contro qualsiasi film in termini di sceneggiatura, fotografia, recitazione, post-produzione, editing, regia, o di qualsiasi altro aspetto del film-making. ",Italia
"E 'praticamente perfetta in tutti loro ¬ñ un vero capolavoro in un mare di capolavori finto"". ",Italia
 La struttura di questa pellicola è facilmente il più strettamente costruito nella storia del cinema.,Italia
Mi viene in mente nessun altro film in cui qualcosa di vitale importanza si verifica ogni minuto. ,Italia
"In altre parole, il livello contenuto di questo film è abbastanza per riempire facilmente una dozzina di altri film. ",Italia
Come si può di mente chiedere di più da un film di questo? ,Italia
"E 'semplicemente la più alta, forma più superlativa del cinema che si possa immaginare. ",Italia
"Sì, questo film richiede una quantità piuttosto significativa di puzzle-solving, ma i pezzi si incastrano per creare una bella immagine. ",Italia
Questo corto tira certamente non punzoni. ,Italia
La grafica è lontano dalla parte migliore del gioco. ,Italia
Questo è il numero uno miglior gioco TH nella serie. ,Italia
Merita forte amore. ,Italia
Si tratta di un gioco folle. ,Italia
"Ci sono livelli enormi, massicci personaggi sbloccabili ... è solo un gioco di massa. ",Italia
Buttate i soldi per questo gioco. ,Italia
Questo è il tipo di denaro che viene sprecata in modo corretto. ,Italia
"In realtà, la grafica erano buone in quel momento. ",Italia
Oggi la grafica è merda. ,Italia
"Come si dice in Canada, questo è il gioco divertente, sì. ",Italia
Questo gioco di rocce. ,Italia
"Comprare, giocare, godere, amore. ",Italia
E 'BRILLANTEZZA PURE. ,Italia
Questo è stato un colpo condannato dal suo concepimento. ,Italia
"L'idea stessa di era zoppo - prendere un personaggio minore da un mediocre PG-13 film, e fare un non-sequel completo mentre cambia il suo tono di un film PG-rated famiglia. ",Italia
Non ero minimamente interessato. ,Italia
"Non solo solo confermare che il film sarebbe stato poco divertente e generico, ma è anche riuscito a dare via il filmato INTERO; e non sto esagerando - ogni momento, ogni punto della trama, ogni scherzo è raccontata nel trailer.",Italia
Ma non è solo divertente. ,Italia
Ma anche il talentuoso Carrell non può salvare questo. ,Italia
"I suoi co-stars non se la passano molto meglio, con gente come Morgan Freeman, Jonah Hill, e Ed Helms appena sprecato. ",Italia
La storia in sé è solo prevedibile e pigro. ,Italia
"L'unica opera effetti reali è la presenza di tutti gli animali, e l'integrazione di coloro che nelle scene è una delle peggiori e più ovvia da lavoro blu / verde-schermo che abbia mai visto. ",Italia
"Ma qualunque cosa fosse che li costano così tanto, non si è tradotto per la qualità, questo è sicuro. ",Italia
"Il film riesce, nonostante, o forse a causa di un bilancio magro, ovviamente. ",Italia
"Sono contento che il film non è andato per la scelta più ovvia, come un film minore, certamente avrebbe. ",Italia
"Oltre ad avere una delle più belle canzoni mai scritte, French Cancan vanta anche uno dei più teneri primedonne mai alla grazia lo schermo. ",Italia
E 'difficile non cadere testa-over-tacchi innamorato di quella ragazza. ,Italia
"In negativo, è abbastanza insipida per provocare rammarico per altre 2 ore di vita sprecata di fronte allo schermo. ",Italia
"Lungo, lamentoso e inutile. ",Italia
"Ma vi consiglio di attesa per i loro sforzi futuri, lasciate che questo una volta sola. ",Italia
"Ottimo cast, la trama, le prestazioni. ",Italia
Tutto credibili. ,Italia
Anne Heche era assolutamente convincente. ,Italia
ritratto di Sam Shepard di un marine Gung Ho è che fa riflettere. ,Italia
Mi sono seduto rivettato allo schermo TV. ,Italia
Tutto sommato io do questo un clamoroso 9 su 10. ,Italia
Io credo che Tom Hanks è un buon attore. ,Italia
Mi è piaciuto leggere questo libro ai miei figli quando erano piccoli. ,Italia
Sono rimasto molto deluso nel film. ,Italia
Un personaggio è totalmente fastidioso con una voce che mi dà la sensazione di unghie su una lavagna. ,Italia
C'è una scena montagne treno / roller del tutto inutile. ,Italia
Non c'era assolutamente nessun calore o il fascino di queste scene o caratteri. ,Italia
Questo film griglie totalmente sui nervi. ,Italia
"Le prestazioni non sono migliorate per l'improvvisazione, perché gli attori hanno ora due volte tanto di cui preoccuparsi: non solo se stanno offrendo bene la linea, ma se la linea è di per sé nulla di buono. ",Italia
"E, in tutta onestà, che spesso non è molto buona. ",Italia
"Spesso il dialogo in realtà non seguire da una linea all'altra, o montare i dintorni. ",Italia
"Si crepita con una imprevedibile, energia giovanile - ma onestamente, ho trovato difficile da seguire e concentrarsi su di esso si snoda così male. ",Italia
Ci sono alcune generalmente grandi cose in esso. ,Italia
"Non direi che valgono 2 ore del vostro tempo, però. ",Italia
"I costruttori suspense erano buone, e basta attraversare la linea da G a PG. ",Italia
"Mi piaceva in particolare le scelte non-cliché con i genitori; in altri film, ho potuto prevedere la finestra di lettera, ma la scrittura in questo film fatto le selezioni migliori.",Italia
"Se si desidera un film che non è grave, ma vi dà alcuni brividi, questa è una grande scelta. ",Italia
Alexander Nevsky è un grande film. ,Italia
"È un artista film fantastico, uno dei più importanti chi ha vissuto. ",Italia
"Sono contento che questo pezzo pretenzioso di s *** non ha fatto come previsto dai colpi Dodge Stratus grandi ... E 'responsabili aiuto di film gonna che non sono nel pieno sobrio ""cinema"" di Qu√ © bec. ",Italia
Questo se il primo film che ho dato un 10 a anni. ,Italia
"Se ci fosse mai un film che aveva bisogno di word-of-mouth per promuovere, è proprio questo. ",Italia
"Nel complesso, il film è interessante e stimolante. ",Italia
"Inoltre, era ben strutturato e adatto il suo tempo di esecuzione relativamente breve. ",Italia
Dare questa uno sguardo. ,Italia
Ho dato un 10 ,Italia
Il vento e il leone è ben scritto e superbamente agito. ,Italia
Si tratta di un vero classico. ,Italia
In realtà si è rivelata abbastanza decente per quanto riguarda i film B-list horror / suspense andare. ,Italia
Sicuramente vale la pena di verificare. ,Italia
Il problema era la sceneggiatura. ,Italia
E 'stato orrendo. ,Italia
Non c'era nulla di credibile a questo proposito affatto. ,Italia
L'unica suspense che provavo era la frustrazione per quanto ritardato le ragazze erano. ,Italia
